dataset,match_id,slug,source_url,start_date,team1,team2,map_number,map_name,status,winner,loser,winner_score,loser_score,rounds_count,begin_at,veto_sequence,veto_source_note
blast_austin_major_2025,89074,3dmax-vs-natus-vincere-12-06-2025,https://bo3.gg/matches/3dmax-vs-natus-vincere-12-06-2025,2025-06-12T20:38:34.000+00:00,3DMAX,Natus Vincere,1,de_inferno,finished,Natus Vincere,3DMAX,16,14,30,2025-06-12T20:38:34.000+00:00,Natus Vincere remove Dust2 | Natus Vincere remove Anubis | 3DMAX remove Mirage | 3DMAX remove Ancient | 3DMAX remove Train | Natus Vincere remove Nuke | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89047,spirit-vs-lynn-vision-12-06-2025,https://bo3.gg/matches/spirit-vs-lynn-vision-12-06-2025,2025-06-12T20:41:55.000+00:00,Spirit,Lynn Vision,1,de_dust2,finished,Team Spirit,Lynn Vision,13,7,20,2025-06-12T20:41:55.000+00:00,Lynn Vision remove Mirage | Lynn Vision remove Ancient | Spirit remove Anubis | Spirit remove Inferno | Spirit remove Train | Lynn Vision remove Nuke | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89075,mousesports-vs-faze-12-06-2025,https://bo3.gg/matches/mousesports-vs-faze-12-06-2025,2025-06-12T21:38:36.000+00:00,MOUZ,FaZe,1,de_ancient,finished,FaZe Clan,MOUZ,13,10,23,2025-06-12T21:38:36.000+00:00,FaZe remove Train | FaZe remove Nuke | MOUZ remove Inferno | MOUZ remove Anubis | MOUZ remove Dust2 | FaZe remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89076,vitality-vs-nemiga-12-06-2025,https://bo3.gg/matches/vitality-vs-nemiga-12-06-2025,2025-06-12T22:03:31.000+00:00,Vitality,Nemiga,1,de_dust2,finished,Vitality,Nemiga,13,6,19,2025-06-12T22:03:31.000+00:00,Nemiga remove Nuke | Nemiga remove Inferno | Vitality remove Ancient | Vitality remove Mirage | Vitality remove Train | Nemiga remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89077,the-mongolz-vs-liquid-12-06-2025,https://bo3.gg/matches/the-mongolz-vs-liquid-12-06-2025,2025-06-12T22:44:12.000+00:00,The MongolZ,Liquid,1,de_ancient,finished,The MongolZ,Team Liquid,13,7,20,2025-06-12T22:44:12.000+00:00,The MongolZ remove Train | The MongolZ remove Anubis | Liquid remove Nuke | Liquid remove Inferno | Liquid remove Dust2 | The MongolZ remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89078,g2-vs-pain-gaming-12-06-2025,https://bo3.gg/matches/g2-vs-pain-gaming-12-06-2025,2025-06-12T22:55:00.000+00:00,G2,paiN,1,de_dust2,finished,G2 Esports,paiN Gaming,13,6,19,2025-06-12T22:55:58.000+00:00,paiN remove Mirage | paiN remove Ancient | G2 remove Train | G2 remove Nuke | G2 remove Anubis | paiN remove Inferno | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89080,3dmax-vs-vitality-13-06-2025,https://bo3.gg/matches/3dmax-vs-vitality-13-06-2025,2025-06-13T15:00:00.000+00:00,3DMAX,Vitality,1,de_nuke,finished,Vitality,3DMAX,13,2,15,2025-06-13T15:03:04.000+00:00,3DMAX remove Mirage | 3DMAX remove Train | Vitality remove Ancient | Vitality remove Anubis | Vitality remove Inferno | 3DMAX remove Dust2 | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89079,legacy-br-vs-faze-13-06-2025,https://bo3.gg/matches/legacy-br-vs-faze-13-06-2025,2025-06-13T15:00:00.000+00:00,Legacy,FaZe,1,de_anubis,finished,FaZe Clan,Legacy,13,8,21,2025-06-13T15:00:56.000+00:00,FaZe remove Inferno | FaZe remove Mirage | Legacy remove Train | Legacy remove Ancient | Legacy remove Dust2 | FaZe remove Nuke | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89082,aurora-gaming-vs-g2-13-06-2025,https://bo3.gg/matches/aurora-gaming-vs-g2-13-06-2025,2025-06-13T15:47:28.000+00:00,Aurora,G2,1,de_inferno,finished,G2 Esports,Aurora,13,4,17,2025-06-13T15:47:28.000+00:00,G2 removed Train | G2 removed Anubis | Aurora removed Ancient | Aurora removed Dust2 | Aurora removed Mirage | G2 removed Nuke | Inferno was left over,HLTV match page supplement: https://www.hltv.org/matches/2382598/aurora-vs-g2-blasttv-austin-major-2025
blast_austin_major_2025,89081,the-mongolz-vs-lynn-vision-13-06-2025,https://bo3.gg/matches/the-mongolz-vs-lynn-vision-13-06-2025,2025-06-13T16:03:58.000+00:00,The MongolZ,Lynn Vision,1,de_nuke,finished,The MongolZ,Lynn Vision,13,7,20,2025-06-13T16:03:58.000+00:00,The MongolZ removed Train | The MongolZ removed Anubis | Lynn Vision removed Mirage | Lynn Vision removed Ancient | Lynn Vision removed Inferno | The MongolZ removed Dust2 | Nuke was left over,HLTV match page supplement: https://www.hltv.org/matches/2382599/the-mongolz-vs-lynn-vision-blasttv-austin-major-2025
blast_austin_major_2025,89084,spirit-vs-natus-vincere-13-06-2025,https://bo3.gg/matches/spirit-vs-natus-vincere-13-06-2025,2025-06-13T16:35:00.000+00:00,Spirit,Natus Vincere,1,de_anubis,finished,Team Spirit,Natus Vincere,13,11,24,2025-06-13T16:39:33.000+00:00,Spirit remove Inferno | Natus Vincere remove Dust2 | Spirit pick Anubis | Natus Vincere pick Train | Natus Vincere remove Ancient | Spirit remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89084,spirit-vs-natus-vincere-13-06-2025,https://bo3.gg/matches/spirit-vs-natus-vincere-13-06-2025,2025-06-13T16:35:00.000+00:00,Spirit,Natus Vincere,2,de_train,finished,Team Spirit,Natus Vincere,13,3,16,2025-06-13T17:58:11.000+00:00,Spirit remove Inferno | Natus Vincere remove Dust2 | Spirit pick Anubis | Natus Vincere pick Train | Natus Vincere remove Ancient | Spirit remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89083,furia-vs-virtus-pro-13-06-2025,https://bo3.gg/matches/furia-vs-virtus-pro-13-06-2025,2025-06-13T16:56:47.000+00:00,FURIA,Virtus.pro,1,de_mirage,finished,FURIA,Virtus!Pro,13,3,16,2025-06-13T16:56:47.000+00:00,Virtus.pro remove Nuke | FURIA remove Ancient | Virtus.pro pick Mirage | FURIA pick Train | FURIA remove Inferno | Virtus.pro remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89083,furia-vs-virtus-pro-13-06-2025,https://bo3.gg/matches/furia-vs-virtus-pro-13-06-2025,2025-06-13T16:56:47.000+00:00,FURIA,Virtus.pro,2,de_train,finished,FURIA,Virtus!Pro,13,5,18,2025-06-13T17:50:09.000+00:00,Virtus.pro remove Nuke | FURIA remove Ancient | Virtus.pro pick Mirage | FURIA pick Train | FURIA remove Inferno | Virtus.pro remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89085,mousesports-vs-liquid-13-06-2025,https://bo3.gg/matches/mousesports-vs-liquid-13-06-2025,2025-06-13T18:40:00.000+00:00,MOUZ,Liquid,1,de_dust2,finished,MOUZ,Team Liquid,13,8,21,2025-06-13T18:43:41.000+00:00,Liquid remove Train | MOUZ remove Anubis | Liquid pick Dust2 | MOUZ pick Nuke | MOUZ remove Inferno | Liquid remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89085,mousesports-vs-liquid-13-06-2025,https://bo3.gg/matches/mousesports-vs-liquid-13-06-2025,2025-06-13T18:40:00.000+00:00,MOUZ,Liquid,2,de_nuke,finished,Team Liquid,MOUZ,13,4,17,2025-06-13T19:46:36.000+00:00,Liquid remove Train | MOUZ remove Anubis | Liquid pick Dust2 | MOUZ pick Nuke | MOUZ remove Inferno | Liquid remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89085,mousesports-vs-liquid-13-06-2025,https://bo3.gg/matches/mousesports-vs-liquid-13-06-2025,2025-06-13T18:40:00.000+00:00,MOUZ,Liquid,3,de_mirage,finished,MOUZ,Team Liquid,22,19,41,2025-06-13T20:39:29.000+00:00,Liquid remove Train | MOUZ remove Anubis | Liquid pick Dust2 | MOUZ pick Nuke | MOUZ remove Inferno | Liquid remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89086,pain-gaming-vs-nemiga-13-06-2025,https://bo3.gg/matches/pain-gaming-vs-nemiga-13-06-2025,2025-06-13T18:41:36.000+00:00,paiN,Nemiga,1,de_ancient,finished,Nemiga,paiN Gaming,13,8,21,2025-06-13T18:41:36.000+00:00,Nemiga remove Nuke | paiN remove Train | Nemiga pick Ancient | paiN pick Anubis | paiN remove Inferno | Nemiga remove Mirage | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89086,pain-gaming-vs-nemiga-13-06-2025,https://bo3.gg/matches/pain-gaming-vs-nemiga-13-06-2025,2025-06-13T18:41:36.000+00:00,paiN,Nemiga,2,de_anubis,finished,paiN Gaming,Nemiga,13,8,21,2025-06-13T17:45:00.000+00:00,Nemiga remove Nuke | paiN remove Train | Nemiga pick Ancient | paiN pick Anubis | paiN remove Inferno | Nemiga remove Mirage | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89086,pain-gaming-vs-nemiga-13-06-2025,https://bo3.gg/matches/pain-gaming-vs-nemiga-13-06-2025,2025-06-13T18:41:36.000+00:00,paiN,Nemiga,3,de_dust2,finished,paiN Gaming,Nemiga,13,7,20,2025-06-13T20:49:41.000+00:00,Nemiga remove Nuke | paiN remove Train | Nemiga pick Ancient | paiN pick Anubis | paiN remove Inferno | Nemiga remove Mirage | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89087,3dmax-vs-pain-gaming-14-06-2025,https://bo3.gg/matches/3dmax-vs-pain-gaming-14-06-2025,2025-06-14T15:00:00.000+00:00,3DMAX,paiN,1,de_inferno,finished,paiN Gaming,3DMAX,13,9,22,2025-06-14T15:02:18.000+00:00,3DMAX remove Mirage | paiN remove Train | 3DMAX pick Inferno | paiN pick Nuke | paiN remove Anubis | 3DMAX remove Dust2 | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89087,3dmax-vs-pain-gaming-14-06-2025,https://bo3.gg/matches/3dmax-vs-pain-gaming-14-06-2025,2025-06-14T15:00:00.000+00:00,3DMAX,paiN,2,de_nuke,finished,paiN Gaming,3DMAX,16,12,28,2025-06-14T16:14:01.000+00:00,3DMAX remove Mirage | paiN remove Train | 3DMAX pick Inferno | paiN pick Nuke | paiN remove Anubis | 3DMAX remove Dust2 | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89088,legacy-br-vs-lynn-vision-14-06-2025,https://bo3.gg/matches/legacy-br-vs-lynn-vision-14-06-2025,2025-06-14T15:00:00.000+00:00,Legacy,Lynn Vision,1,de_dust2,finished,Lynn Vision,Legacy,13,2,15,2025-06-14T15:01:14.000+00:00,Lynn Vision remove Mirage | Legacy remove Train | Lynn Vision pick Dust2 | Legacy pick Inferno | Legacy remove Anubis | Lynn Vision remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89088,legacy-br-vs-lynn-vision-14-06-2025,https://bo3.gg/matches/legacy-br-vs-lynn-vision-14-06-2025,2025-06-14T15:00:00.000+00:00,Legacy,Lynn Vision,2,de_inferno,finished,Legacy,Lynn Vision,13,3,16,2025-06-14T15:50:05.000+00:00,Lynn Vision remove Mirage | Legacy remove Train | Lynn Vision pick Dust2 | Legacy pick Inferno | Legacy remove Anubis | Lynn Vision remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89088,legacy-br-vs-lynn-vision-14-06-2025,https://bo3.gg/matches/legacy-br-vs-lynn-vision-14-06-2025,2025-06-14T15:00:00.000+00:00,Legacy,Lynn Vision,3,de_nuke,finished,Legacy,Lynn Vision,13,5,18,2025-06-14T16:40:42.000+00:00,Lynn Vision remove Mirage | Legacy remove Train | Lynn Vision pick Dust2 | Legacy pick Inferno | Legacy remove Anubis | Lynn Vision remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89089,aurora-gaming-vs-mousesports-14-06-2025,https://bo3.gg/matches/aurora-gaming-vs-mousesports-14-06-2025,2025-06-14T17:25:00.000+00:00,Aurora,MOUZ,1,de_train,finished,MOUZ,Aurora,13,10,23,2025-06-14T17:28:51.000+00:00,MOUZ remove Anubis | Aurora remove Ancient | MOUZ pick Train | Aurora pick Inferno | Aurora remove Nuke | MOUZ remove Dust2 | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89089,aurora-gaming-vs-mousesports-14-06-2025,https://bo3.gg/matches/aurora-gaming-vs-mousesports-14-06-2025,2025-06-14T17:25:00.000+00:00,Aurora,MOUZ,2,de_inferno,finished,Aurora,MOUZ,13,11,24,2025-06-14T18:40:19.000+00:00,MOUZ remove Anubis | Aurora remove Ancient | MOUZ pick Train | Aurora pick Inferno | Aurora remove Nuke | MOUZ remove Dust2 | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89089,aurora-gaming-vs-mousesports-14-06-2025,https://bo3.gg/matches/aurora-gaming-vs-mousesports-14-06-2025,2025-06-14T17:25:00.000+00:00,Aurora,MOUZ,3,de_mirage,finished,MOUZ,Aurora,13,6,19,2025-06-14T19:56:06.000+00:00,MOUZ remove Anubis | Aurora remove Ancient | MOUZ pick Train | Aurora pick Inferno | Aurora remove Nuke | MOUZ remove Dust2 | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89090,the-mongolz-vs-faze-14-06-2025,https://bo3.gg/matches/the-mongolz-vs-faze-14-06-2025,2025-06-14T17:33:47.000+00:00,The MongolZ,FaZe,1,de_ancient,finished,FaZe Clan,The MongolZ,13,11,24,2025-06-14T17:33:47.000+00:00,The MongolZ remove Train | FaZe remove Inferno | The MongolZ pick Ancient | FaZe pick Anubis | FaZe remove Mirage | The MongolZ remove Dust2 | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89090,the-mongolz-vs-faze-14-06-2025,https://bo3.gg/matches/the-mongolz-vs-faze-14-06-2025,2025-06-14T17:33:47.000+00:00,The MongolZ,FaZe,2,de_anubis,finished,FaZe Clan,The MongolZ,13,4,17,2025-06-14T18:43:51.000+00:00,The MongolZ remove Train | FaZe remove Inferno | The MongolZ pick Ancient | FaZe pick Anubis | FaZe remove Mirage | The MongolZ remove Dust2 | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89092,natus-vincere-vs-g2-14-06-2025,https://bo3.gg/matches/natus-vincere-vs-g2-14-06-2025,2025-06-14T19:27:56.000+00:00,Natus Vincere,G2,1,de_mirage,finished,Natus Vincere,G2 Esports,13,10,23,2025-06-14T19:27:56.000+00:00,Natus Vincere remove Dust2 | G2 remove Train | Natus Vincere pick Mirage | G2 pick Anubis | G2 remove Nuke | Natus Vincere remove Ancient | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89092,natus-vincere-vs-g2-14-06-2025,https://bo3.gg/matches/natus-vincere-vs-g2-14-06-2025,2025-06-14T19:27:56.000+00:00,Natus Vincere,G2,2,de_anubis,finished,G2 Esports,Natus Vincere,13,9,22,2025-06-14T20:36:05.000+00:00,Natus Vincere remove Dust2 | G2 remove Train | Natus Vincere pick Mirage | G2 pick Anubis | G2 remove Nuke | Natus Vincere remove Ancient | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89092,natus-vincere-vs-g2-14-06-2025,https://bo3.gg/matches/natus-vincere-vs-g2-14-06-2025,2025-06-14T19:27:56.000+00:00,Natus Vincere,G2,3,de_inferno,finished,Natus Vincere,G2 Esports,19,16,35,2025-06-14T21:41:50.000+00:00,Natus Vincere remove Dust2 | G2 remove Train | Natus Vincere pick Mirage | G2 pick Anubis | G2 remove Nuke | Natus Vincere remove Ancient | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89091,virtus-pro-vs-vitality-14-06-2025,https://bo3.gg/matches/virtus-pro-vs-vitality-14-06-2025,2025-06-14T20:45:00.000+00:00,Virtus.pro,Vitality,1,de_train,finished,Vitality,Virtus!Pro,13,6,19,2025-06-14T20:46:10.000+00:00,Vitality remove Ancient | Virtus.pro remove Nuke | Vitality pick Train | Virtus.pro pick Dust2 | Virtus.pro remove Anubis | Vitality remove Mirage | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89091,virtus-pro-vs-vitality-14-06-2025,https://bo3.gg/matches/virtus-pro-vs-vitality-14-06-2025,2025-06-14T20:45:00.000+00:00,Virtus.pro,Vitality,2,de_dust2,finished,Vitality,Virtus!Pro,13,6,19,2025-06-14T21:42:10.000+00:00,Vitality remove Ancient | Virtus.pro remove Nuke | Vitality pick Train | Virtus.pro pick Dust2 | Virtus.pro remove Anubis | Vitality remove Mirage | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89093,legacy-br-vs-mousesports-15-06-2025,https://bo3.gg/matches/legacy-br-vs-mousesports-15-06-2025,2025-06-15T15:00:00.000+00:00,Legacy,MOUZ,1,de_ancient,finished,Legacy,MOUZ,13,4,17,2025-06-15T15:02:14.000+00:00,MOUZ remove Anubis | Legacy remove Train | MOUZ pick Ancient | Legacy pick Inferno | Legacy remove Dust2 | MOUZ remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89093,legacy-br-vs-mousesports-15-06-2025,https://bo3.gg/matches/legacy-br-vs-mousesports-15-06-2025,2025-06-15T15:00:00.000+00:00,Legacy,MOUZ,2,de_inferno,finished,MOUZ,Legacy,13,11,24,2025-06-15T15:52:35.000+00:00,MOUZ remove Anubis | Legacy remove Train | MOUZ pick Ancient | Legacy pick Inferno | Legacy remove Dust2 | MOUZ remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89093,legacy-br-vs-mousesports-15-06-2025,https://bo3.gg/matches/legacy-br-vs-mousesports-15-06-2025,2025-06-15T15:00:00.000+00:00,Legacy,MOUZ,3,de_nuke,finished,MOUZ,Legacy,13,10,23,2025-06-15T17:02:39.000+00:00,MOUZ remove Anubis | Legacy remove Train | MOUZ pick Ancient | Legacy pick Inferno | Legacy remove Dust2 | MOUZ remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89094,the-mongolz-vs-g2-15-06-2025,https://bo3.gg/matches/the-mongolz-vs-g2-15-06-2025,2025-06-15T18:10:00.000+00:00,The MongolZ,G2,1,de_ancient,finished,The MongolZ,G2 Esports,13,6,19,2025-06-15T18:19:25.000+00:00,The MongolZ remove Anubis | G2 remove Mirage | The MongolZ pick Ancient | G2 pick Dust2 | G2 remove Nuke | The MongolZ remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89094,the-mongolz-vs-g2-15-06-2025,https://bo3.gg/matches/the-mongolz-vs-g2-15-06-2025,2025-06-15T18:10:00.000+00:00,The MongolZ,G2,2,de_dust2,finished,The MongolZ,G2 Esports,28,25,53,2025-06-15T19:12:37.000+00:00,The MongolZ remove Anubis | G2 remove Mirage | The MongolZ pick Ancient | G2 pick Dust2 | G2 remove Nuke | The MongolZ remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89095,virtus-pro-vs-pain-gaming-15-06-2025,https://bo3.gg/matches/virtus-pro-vs-pain-gaming-15-06-2025,2025-06-15T21:40:00.000+00:00,Virtus.pro,paiN,1,de_mirage,finished,paiN Gaming,Virtus!Pro,13,8,21,2025-06-15T21:45:30.000+00:00,paiN remove Train | Virtus.pro remove Nuke | paiN pick Mirage | Virtus.pro pick Inferno | Virtus.pro remove Ancient | paiN remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89095,virtus-pro-vs-pain-gaming-15-06-2025,https://bo3.gg/matches/virtus-pro-vs-pain-gaming-15-06-2025,2025-06-15T21:40:00.000+00:00,Virtus.pro,paiN,2,de_inferno,finished,Virtus!Pro,paiN Gaming,13,6,19,2025-06-15T22:56:33.000+00:00,paiN remove Train | Virtus.pro remove Nuke | paiN pick Mirage | Virtus.pro pick Inferno | Virtus.pro remove Ancient | paiN remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89095,virtus-pro-vs-pain-gaming-15-06-2025,https://bo3.gg/matches/virtus-pro-vs-pain-gaming-15-06-2025,2025-06-15T21:40:00.000+00:00,Virtus.pro,paiN,3,de_dust2,finished,paiN Gaming,Virtus!Pro,13,11,24,2025-06-15T23:59:51.000+00:00,paiN remove Train | Virtus.pro remove Nuke | paiN pick Mirage | Virtus.pro pick Inferno | Virtus.pro remove Ancient | paiN remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89097,spirit-vs-mousesports-19-06-2025,https://bo3.gg/matches/spirit-vs-mousesports-19-06-2025,2025-06-19T19:00:00.000+00:00,Spirit,MOUZ,1,de_mirage,finished,Team Spirit,MOUZ,25,21,46,2025-06-19T19:07:20.000+00:00,MOUZ remove Anubis | Spirit remove Inferno | MOUZ pick Mirage | Spirit pick Dust2 | Spirit remove Train | MOUZ remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89097,spirit-vs-mousesports-19-06-2025,https://bo3.gg/matches/spirit-vs-mousesports-19-06-2025,2025-06-19T19:00:00.000+00:00,Spirit,MOUZ,2,de_dust2,finished,MOUZ,Team Spirit,13,9,22,2025-06-19T21:16:35.000+00:00,MOUZ remove Anubis | Spirit remove Inferno | MOUZ pick Mirage | Spirit pick Dust2 | Spirit remove Train | MOUZ remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89097,spirit-vs-mousesports-19-06-2025,https://bo3.gg/matches/spirit-vs-mousesports-19-06-2025,2025-06-19T19:00:00.000+00:00,Spirit,MOUZ,3,de_nuke,finished,MOUZ,Team Spirit,13,10,23,2025-06-19T21:00:00.000+00:00,MOUZ remove Anubis | Spirit remove Inferno | MOUZ pick Mirage | Spirit pick Dust2 | Spirit remove Train | MOUZ remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89096,furia-vs-pain-gaming-20-06-2025,https://bo3.gg/matches/furia-vs-pain-gaming-20-06-2025,2025-06-20T00:20:00.000+00:00,FURIA,paiN,1,de_nuke,finished,FURIA,paiN Gaming,13,6,19,2025-06-20T00:24:35.000+00:00,paiN remove Train | FURIA remove Ancient | paiN pick Nuke | FURIA pick Anubis | FURIA remove Mirage | paiN remove Dust2 | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89096,furia-vs-pain-gaming-20-06-2025,https://bo3.gg/matches/furia-vs-pain-gaming-20-06-2025,2025-06-20T00:20:00.000+00:00,FURIA,paiN,2,de_anubis,finished,paiN Gaming,FURIA,13,8,21,2025-06-20T01:27:43.000+00:00,paiN remove Train | FURIA remove Ancient | paiN pick Nuke | FURIA pick Anubis | FURIA remove Mirage | paiN remove Dust2 | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89096,furia-vs-pain-gaming-20-06-2025,https://bo3.gg/matches/furia-vs-pain-gaming-20-06-2025,2025-06-20T00:20:00.000+00:00,FURIA,paiN,3,de_inferno,finished,paiN Gaming,FURIA,16,12,28,2025-06-20T02:32:53.000+00:00,paiN remove Train | FURIA remove Ancient | paiN pick Nuke | FURIA pick Anubis | FURIA remove Mirage | paiN remove Dust2 | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89099,natus-vincere-vs-vitality-20-06-2025,https://bo3.gg/matches/natus-vincere-vs-vitality-20-06-2025,2025-06-20T18:10:00.000+00:00,Natus Vincere,Vitality,1,de_mirage,finished,Vitality,Natus Vincere,13,9,22,2025-06-20T18:12:00.000+00:00,Natus Vincere remove Dust2 | Vitality remove Ancient | Natus Vincere pick Mirage | Vitality pick Nuke | Vitality remove Train | Natus Vincere remove Anubis | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89099,natus-vincere-vs-vitality-20-06-2025,https://bo3.gg/matches/natus-vincere-vs-vitality-20-06-2025,2025-06-20T18:10:00.000+00:00,Natus Vincere,Vitality,2,de_nuke,finished,Vitality,Natus Vincere,13,11,24,2025-06-20T19:21:00.000+00:00,Natus Vincere remove Dust2 | Vitality remove Ancient | Natus Vincere pick Mirage | Vitality pick Nuke | Vitality remove Train | Natus Vincere remove Anubis | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89098,faze-vs-the-mongolz-20-06-2025,https://bo3.gg/matches/faze-vs-the-mongolz-20-06-2025,2025-06-20T21:15:00.000+00:00,FaZe,The MongolZ,1,de_mirage,finished,The MongolZ,FaZe Clan,13,9,22,2025-06-20T21:21:46.000+00:00,The MongolZ remove Train | FaZe remove Inferno | The MongolZ pick Mirage | FaZe pick Anubis | FaZe remove Nuke | The MongolZ remove Dust2 | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89098,faze-vs-the-mongolz-20-06-2025,https://bo3.gg/matches/faze-vs-the-mongolz-20-06-2025,2025-06-20T21:15:00.000+00:00,FaZe,The MongolZ,2,de_anubis,finished,The MongolZ,FaZe Clan,13,11,24,2025-06-20T22:26:54.000+00:00,The MongolZ remove Train | FaZe remove Inferno | The MongolZ pick Mirage | FaZe pick Anubis | FaZe remove Nuke | The MongolZ remove Dust2 | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89101,mousesports-vs-vitality-21-06-2025,https://bo3.gg/matches/mousesports-vs-vitality-21-06-2025,2025-06-21T18:00:00.000+00:00,Vitality,MOUZ,1,de_mirage,finished,Vitality,MOUZ,13,8,21,2025-06-21T18:05:05.000+00:00,MOUZ remove Anubis | Vitality remove Ancient | MOUZ pick Mirage | Vitality pick Inferno | Vitality remove Nuke | MOUZ remove Dust2 | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89101,mousesports-vs-vitality-21-06-2025,https://bo3.gg/matches/mousesports-vs-vitality-21-06-2025,2025-06-21T18:00:00.000+00:00,Vitality,MOUZ,2,de_inferno,finished,MOUZ,Vitality,13,4,17,2025-06-21T19:09:33.000+00:00,MOUZ remove Anubis | Vitality remove Ancient | MOUZ pick Mirage | Vitality pick Inferno | Vitality remove Nuke | MOUZ remove Dust2 | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
