team,map,maps,wins,raw_win_rate,smoothed_win_rate,avg_round_margin,avg_scoreline_quality,overtime_count,close_loss_count,vrs_tier_map_strength,vrs_tier_map_smoothed_win_rate,vrs_tier_map_sample_log,vrs_tier_map_quality,vrs_tier_map_round_margin,vrs_tier_map_overtime_rate,vrs_tier_map_close_loss_rate,vrs_top10_maps,vrs_top10_wins,vrs_top10_raw_win_rate,vrs_top10_smoothed_win_rate,vrs_top10_avg_round_margin,vrs_top10_avg_scoreline_quality,vrs_top10_overtime_count,vrs_top10_close_loss_count,vrs_top10_map_smoothed_win_rate,vrs_top10_map_quality,vrs_top10_map_sample_log,vrs_top20_maps,vrs_top20_wins,vrs_top20_raw_win_rate,vrs_top20_smoothed_win_rate,vrs_top20_avg_round_margin,vrs_top20_avg_scoreline_quality,vrs_top20_overtime_count,vrs_top20_close_loss_count,vrs_top20_map_smoothed_win_rate,vrs_top20_map_quality,vrs_top20_map_sample_log,vrs_top30_maps,vrs_top30_wins,vrs_top30_raw_win_rate,vrs_top30_smoothed_win_rate,vrs_top30_avg_round_margin,vrs_top30_avg_scoreline_quality,vrs_top30_overtime_count,vrs_top30_close_loss_count,vrs_top30_map_smoothed_win_rate,vrs_top30_map_quality,vrs_top30_map_sample_log,vrs_top40_maps,vrs_top40_wins,vrs_top40_raw_win_rate,vrs_top40_smoothed_win_rate,vrs_top40_avg_round_margin,vrs_top40_avg_scoreline_quality,vrs_top40_overtime_count,vrs_top40_close_loss_count,vrs_top40_map_smoothed_win_rate,vrs_top40_map_quality,vrs_top40_map_sample_log,vrs_top50_maps,vrs_top50_wins,vrs_top50_raw_win_rate,vrs_top50_smoothed_win_rate,vrs_top50_avg_round_margin,vrs_top50_avg_scoreline_quality,vrs_top50_overtime_count,vrs_top50_close_loss_count,vrs_top50_map_smoothed_win_rate,vrs_top50_map_quality,vrs_top50_map_sample_log,vrs_top70_maps,vrs_top70_wins,vrs_top70_raw_win_rate,vrs_top70_smoothed_win_rate,vrs_top70_avg_round_margin,vrs_top70_avg_scoreline_quality,vrs_top70_overtime_count,vrs_top70_close_loss_count,vrs_top70_map_smoothed_win_rate,vrs_top70_map_quality,vrs_top70_map_sample_log,vrs_top100_maps,vrs_top100_wins,vrs_top100_raw_win_rate,vrs_top100_smoothed_win_rate,vrs_top100_avg_round_margin,vrs_top100_avg_scoreline_quality,vrs_top100_overtime_count,vrs_top100_close_loss_count,vrs_top100_map_smoothed_win_rate,vrs_top100_map_quality,vrs_top100_map_sample_log,vrs_bucket_1_10_maps,vrs_bucket_1_10_wins,vrs_bucket_1_10_raw_win_rate,vrs_bucket_1_10_smoothed_win_rate,vrs_bucket_1_10_avg_round_margin,vrs_bucket_1_10_avg_scoreline_quality,vrs_bucket_1_10_overtime_count,vrs_bucket_1_10_close_loss_count,vrs_bucket_11_20_maps,vrs_bucket_11_20_wins,vrs_bucket_11_20_raw_win_rate,vrs_bucket_11_20_smoothed_win_rate,vrs_bucket_11_20_avg_round_margin,vrs_bucket_11_20_avg_scoreline_quality,vrs_bucket_11_20_overtime_count,vrs_bucket_11_20_close_loss_count,vrs_bucket_21_30_maps,vrs_bucket_21_30_wins,vrs_bucket_21_30_raw_win_rate,vrs_bucket_21_30_smoothed_win_rate,vrs_bucket_21_30_avg_round_margin,vrs_bucket_21_30_avg_scoreline_quality,vrs_bucket_21_30_overtime_count,vrs_bucket_21_30_close_loss_count,vrs_bucket_31_40_maps,vrs_bucket_31_40_wins,vrs_bucket_31_40_raw_win_rate,vrs_bucket_31_40_smoothed_win_rate,vrs_bucket_31_40_avg_round_margin,vrs_bucket_31_40_avg_scoreline_quality,vrs_bucket_31_40_overtime_count,vrs_bucket_31_40_close_loss_count,vrs_bucket_41_50_maps,vrs_bucket_41_50_wins,vrs_bucket_41_50_raw_win_rate,vrs_bucket_41_50_smoothed_win_rate,vrs_bucket_41_50_avg_round_margin,vrs_bucket_41_50_avg_scoreline_quality,vrs_bucket_41_50_overtime_count,vrs_bucket_41_50_close_loss_count,vrs_bucket_51_70_maps,vrs_bucket_51_70_wins,vrs_bucket_51_70_raw_win_rate,vrs_bucket_51_70_smoothed_win_rate,vrs_bucket_51_70_avg_round_margin,vrs_bucket_51_70_avg_scoreline_quality,vrs_bucket_51_70_overtime_count,vrs_bucket_51_70_close_loss_count,vrs_bucket_71_100_maps,vrs_bucket_71_100_wins,vrs_bucket_71_100_raw_win_rate,vrs_bucket_71_100_smoothed_win_rate,vrs_bucket_71_100_avg_round_margin,vrs_bucket_71_100_avg_scoreline_quality,vrs_bucket_71_100_overtime_count,vrs_bucket_71_100_close_loss_count
SemperFi,Inferno,6,3,50.00,50.00,-0.833333,-0.064583,1,1,49.48,50.00,1.945910,-0.064583,-0.833333,0.166667,0.166667,0,0,50.00,50.00,-0.833333,-0.064583,0,0,50.00,-0.064583,0.000000,0,0,50.00,50.00,-0.833333,-0.064583,0,0,50.00,-0.064583,0.000000,0,0,50.00,50.00,-0.833333,-0.064583,0,0,50.00,-0.064583,0.000000,1,1,100.00,57.14,4.000000,0.400000,0,0,57.14,0.400000,0.693147,2,1,50.00,50.00,0.000000,0.000000,0,0,50.00,0.000000,1.098612,6,3,50.00,50.00,-0.833333,-0.064583,1,1,50.00,-0.064583,1.945910,6,3,50.00,50.00,-0.833333,-0.064583,1,1,50.00,-0.064583,1.945910,0,0,50.00,50.00,-0.833333,-0.064583,0,0,0,0,50.00,50.00,-0.833333,-0.064583,0,0,0,0,50.00,50.00,-0.833333,-0.064583,0,0,1,1,100.00,57.14,4.000000,0.400000,0,0,1,0,0.00,42.86,-4.000000,-0.400000,0,0,4,2,50.00,50.00,-1.250000,-0.096875,1,1,0,0,50.00,50.00,-0.833333,-0.064583,0,0
SemperFi,Mirage,1,1,100.00,87.14,6.000000,0.600000,0,0,91.94,87.14,0.693147,0.600000,6.000000,0.000000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,1,1,100.00,87.14,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0
Sharks,Ancient,11,4,36.36,37.81,-1.090909,-0.095455,2,2,37.04,37.81,2.484907,-0.095455,-1.090909,0.181818,0.181818,0,0,50.00,40.45,-1.090909,-0.095455,0,0,40.45,-0.095455,0.000000,2,1,50.00,42.84,1.000000,0.100000,0,0,42.84,0.100000,1.098612,5,1,20.00,31.16,-3.600000,-0.360000,0,0,31.16,-0.360000,1.791759,7,2,28.57,34.06,-2.142857,-0.203571,1,1,34.06,-0.203571,2.079442,7,2,28.57,34.06,-2.142857,-0.203571,1,1,34.06,-0.203571,2.079442,11,4,36.36,37.81,-1.090909,-0.095455,2,2,37.81,-0.095455,2.484907,11,4,36.36,37.81,-1.090909,-0.095455,2,2,37.81,-0.095455,2.484907,0,0,50.00,40.45,-1.090909,-0.095455,0,0,2,1,50.00,42.84,1.000000,0.100000,0,0,3,0,0.00,26.97,-6.666667,-0.666667,0,0,2,1,50.00,42.84,1.500000,0.187500,1,1,0,0,50.00,40.45,-1.090909,-0.095455,0,0,4,2,50.00,44.27,0.750000,0.093750,1,1,0,0,50.00,40.45,-1.090909,-0.095455,0,0
Sharks,Anubis,3,3,100.00,90.00,5.333333,0.533333,0,0,94.27,90.00,1.386294,0.533333,5.333333,0.000000,0.000000,0,0,50.00,85.00,5.333333,0.533333,0,0,85.00,0.533333,0.000000,0,0,50.00,85.00,5.333333,0.533333,0,0,85.00,0.533333,0.000000,0,0,50.00,85.00,5.333333,0.533333,0,0,85.00,0.533333,0.000000,0,0,50.00,85.00,5.333333,0.533333,0,0,85.00,0.533333,0.000000,0,0,50.00,85.00,5.333333,0.533333,0,0,85.00,0.533333,0.000000,3,3,100.00,90.00,5.333333,0.533333,0,0,90.00,0.533333,1.386294,3,3,100.00,90.00,5.333333,0.533333,0,0,90.00,0.533333,1.386294,0,0,50.00,85.00,5.333333,0.533333,0,0,0,0,50.00,85.00,5.333333,0.533333,0,0,0,0,50.00,85.00,5.333333,0.533333,0,0,0,0,50.00,85.00,5.333333,0.533333,0,0,0,0,50.00,85.00,5.333333,0.533333,0,0,3,3,100.00,90.00,5.333333,0.533333,0,0,0,0,50.00,85.00,5.333333,0.533333,0,0
Sharks,Inferno,10,5,50.00,50.00,0.600000,0.073289,2,2,50.59,50.00,2.397895,0.073289,0.600000,0.200000,0.200000,0,0,50.00,50.00,0.600000,0.073289,0,0,50.00,0.073289,0.000000,2,2,100.00,62.50,6.500000,0.650000,0,0,62.50,0.650000,1.098612,4,2,50.00,50.00,-0.250000,0.025000,0,1,50.00,0.025000,1.609438,4,2,50.00,50.00,-0.250000,0.025000,0,1,50.00,0.025000,1.609438,5,3,60.00,54.55,1.000000,0.140000,0,1,54.55,0.140000,1.791759,10,5,50.00,50.00,0.600000,0.073289,2,2,50.00,0.073289,2.397895,10,5,50.00,50.00,0.600000,0.073289,2,2,50.00,0.073289,2.397895,0,0,50.00,50.00,0.600000,0.073289,0,0,2,2,100.00,62.50,6.500000,0.650000,0,0,2,0,0.00,37.50,-7.000000,-0.600000,0,1,0,0,50.00,50.00,0.600000,0.073289,0,0,1,1,100.00,57.14,6.000000,0.600000,0,0,5,2,40.00,45.45,0.200000,0.006579,2,1,0,0,50.00,50.00,0.600000,0.073289,0,0
Sharks,Mirage,7,3,42.86,43.85,0.285714,0.014286,0,1,43.96,43.85,2.079442,0.014286,0.285714,0.000000,0.142857,0,0,50.00,45.00,0.285714,0.014286,0,0,45.00,0.014286,0.000000,1,0,0.00,38.57,-2.000000,-0.200000,0,1,38.57,-0.200000,0.693147,1,0,0.00,38.57,-2.000000,-0.200000,0,1,38.57,-0.200000,0.693147,1,0,0.00,38.57,-2.000000,-0.200000,0,1,38.57,-0.200000,0.693147,1,0,0.00,38.57,-2.000000,-0.200000,0,1,38.57,-0.200000,0.693147,7,3,42.86,43.85,0.285714,0.014286,0,1,43.85,0.014286,2.079442,7,3,42.86,43.85,0.285714,0.014286,0,1,43.85,0.014286,2.079442,0,0,50.00,45.00,0.285714,0.014286,0,0,1,0,0.00,38.57,-2.000000,-0.200000,0,1,0,0,50.00,45.00,0.285714,0.014286,0,0,0,0,50.00,45.00,0.285714,0.014286,0,0,0,0,50.00,45.00,0.285714,0.014286,0,0,6,3,50.00,47.50,0.666667,0.050000,0,0,0,0,50.00,45.00,0.285714,0.014286,0,0
Sharks,Nuke,15,11,73.33,71.33,3.600000,0.345833,1,0,74.10,71.33,2.772589,0.345833,3.600000,0.066667,0.000000,0,0,50.00,66.33,3.600000,0.345833,0,0,66.33,0.345833,0.000000,3,2,66.67,66.44,3.333333,0.333333,0,0,66.44,0.333333,1.386294,5,3,60.00,63.45,1.400000,0.140000,0,0,63.45,0.140000,1.791759,8,4,50.00,57.00,1.125000,0.112500,0,0,57.00,0.112500,2.197225,9,5,55.56,59.87,2.000000,0.200000,0,0,59.87,0.200000,2.302585,15,11,73.33,71.33,3.600000,0.345833,1,0,71.33,0.345833,2.772589,15,11,73.33,71.33,3.600000,0.345833,1,0,71.33,0.345833,2.772589,0,0,50.00,66.33,3.600000,0.345833,0,0,3,2,66.67,66.44,3.333333,0.333333,0,0,2,1,50.00,62.25,-1.500000,-0.150000,0,0,3,1,33.33,55.33,0.666667,0.066667,0,0,1,1,100.00,71.14,9.000000,0.900000,0,0,6,6,100.00,83.17,6.000000,0.564583,1,0,0,0,50.00,66.33,3.600000,0.345833,0,0
Sharks,Overpass,8,3,37.50,39.11,-1.125000,-0.117188,1,2,38.17,39.11,2.197225,-0.117188,-1.125000,0.125000,0.250000,0,0,50.00,41.25,-1.125000,-0.117188,0,0,41.25,-0.117188,0.000000,4,0,0.00,24.75,-4.500000,-0.450000,0,1,24.75,-0.450000,1.609438,5,1,20.00,31.59,-3.000000,-0.300000,0,1,31.59,-0.300000,1.791759,6,1,16.67,28.96,-2.833333,-0.283333,0,2,28.96,-0.283333,1.945910,6,1,16.67,28.96,-2.833333,-0.283333,0,2,28.96,-0.283333,1.945910,8,3,37.50,39.11,-1.125000,-0.117188,1,2,39.11,-0.117188,2.197225,8,3,37.50,39.11,-1.125000,-0.117188,1,2,39.11,-0.117188,2.197225,0,0,50.00,41.25,-1.125000,-0.117188,0,0,4,0,0.00,24.75,-4.500000,-0.450000,0,1,1,1,100.00,49.64,3.000000,0.300000,0,0,1,0,0.00,35.36,-2.000000,-0.200000,0,1,0,0,50.00,41.25,-1.125000,-0.117188,0,0,2,2,100.00,55.94,4.000000,0.381250,1,0,0,0,50.00,41.25,-1.125000,-0.117188,0,0
ShindeN,Ancient,1,0,0.00,12.86,-3.000000,-0.300000,0,0,10.46,12.86,0.693147,-0.300000,-3.000000,0.000000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,0,0,50.00,15.00,-3.000000,-0.300000,0,0,15.00,-0.300000,0.000000,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,1,0,0.00,12.86,-3.000000,-0.300000,0,0,12.86,-0.300000,0.693147,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,1,0,0.00,12.86,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0,0,0,50.00,15.00,-3.000000,-0.300000,0,0
ShindeN,Dust2,1,0,0.00,12.86,-2.000000,-0.200000,0,1,11.26,12.86,0.693147,-0.200000,-2.000000,0.000000,1.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,0,0,50.00,15.00,-2.000000,-0.200000,0,0,15.00,-0.200000,0.000000,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,1,0,0.00,12.86,-2.000000,-0.200000,0,1,12.86,-0.200000,0.693147,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,1,0,0.00,12.86,-2.000000,-0.200000,0,1,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0,0,0,50.00,15.00,-2.000000,-0.200000,0,0
ShindeN,Inferno,2,1,50.00,50.00,-2.500000,-0.250000,0,0,48.00,50.00,1.098612,-0.250000,-2.500000,0.000000,0.000000,0,0,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,0.000000,0,0,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,0.000000,0,0,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,0.000000,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,1.098612,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,1.098612,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,1.098612,2,1,50.00,50.00,-2.500000,-0.250000,0,0,50.00,-0.250000,1.098612,0,0,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0,2,1,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0,0,0,50.00,50.00,-2.500000,-0.250000,0,0
ShindeN,Mirage,2,1,50.00,50.00,-1.000000,-0.100000,0,0,49.20,50.00,1.098612,-0.100000,-1.000000,0.000000,0.000000,0,0,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,0.000000,0,0,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,0.000000,0,0,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,0.000000,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,2,1,50.00,50.00,-1.000000,-0.100000,0,0,50.00,-0.100000,1.098612,0,0,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0,2,1,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0,0,0,50.00,50.00,-1.000000,-0.100000,0,0
ShindeN,Nuke,2,2,100.00,88.75,5.000000,0.500000,0,0,92.75,88.75,1.098612,0.500000,5.000000,0.000000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,0,0,50.00,85.00,5.000000,0.500000,0,0,85.00,0.500000,0.000000,1,1,100.00,87.14,3.000000,0.300000,0,0,87.14,0.300000,0.693147,2,2,100.00,88.75,5.000000,0.500000,0,0,88.75,0.500000,1.098612,2,2,100.00,88.75,5.000000,0.500000,0,0,88.75,0.500000,1.098612,2,2,100.00,88.75,5.000000,0.500000,0,0,88.75,0.500000,1.098612,2,2,100.00,88.75,5.000000,0.500000,0,0,88.75,0.500000,1.098612,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,1,1,100.00,87.14,3.000000,0.300000,0,0,1,1,100.00,87.14,7.000000,0.700000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0,0,0,50.00,85.00,5.000000,0.500000,0,0
ShindeN,Overpass,2,1,50.00,50.00,1.000000,0.100000,0,0,50.80,50.00,1.098612,0.100000,1.000000,0.000000,0.000000,0,0,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,0.000000,0,0,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,0.000000,1,1,100.00,57.14,5.000000,0.500000,0,0,57.14,0.500000,0.693147,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,2,1,50.00,50.00,1.000000,0.100000,0,0,50.00,0.100000,1.098612,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,1,1,100.00,57.14,5.000000,0.500000,0,0,1,0,0.00,42.86,-3.000000,-0.300000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0,0,0,50.00,50.00,1.000000,0.100000,0,0
Spirit,Ancient,2,2,100.00,88.75,6.500000,0.600000,0,0,93.55,88.75,1.098612,0.600000,6.500000,0.000000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,0,0,50.00,85.00,6.500000,0.600000,0,0,85.00,0.600000,0.000000,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,2,2,100.00,88.75,6.500000,0.600000,0,0,88.75,0.600000,1.098612,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,2,2,100.00,88.75,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0,0,0,50.00,85.00,6.500000,0.600000,0,0
Spirit,Anubis,1,1,100.00,87.14,6.000000,0.600000,0,0,91.94,87.14,0.693147,0.600000,6.000000,0.000000,0.000000,0,0,50.00,85.00,6.000000,0.600000,0,0,85.00,0.600000,0.000000,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,1,1,100.00,87.14,6.000000,0.600000,0,0,87.14,0.600000,0.693147,0,0,50.00,85.00,6.000000,0.600000,0,0,1,1,100.00,87.14,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0,0,0,50.00,85.00,6.000000,0.600000,0,0
Spirit,Dust2,1,1,100.00,87.14,2.000000,0.200000,0,0,88.74,87.14,0.693147,0.200000,2.000000,0.000000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,0,0,50.00,85.00,2.000000,0.200000,0,0,85.00,0.200000,0.000000,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,1,1,100.00,87.14,2.000000,0.200000,0,0,87.14,0.200000,0.693147,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,1,1,100.00,87.14,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0,0,0,50.00,85.00,2.000000,0.200000,0,0
Spirit,Mirage,2,1,50.00,50.00,-2.000000,-0.200000,0,0,48.40,50.00,1.098612,-0.200000,-2.000000,0.000000,0.000000,0,0,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,0.000000,1,0,0.00,42.86,-9.000000,-0.900000,0,0,42.86,-0.900000,0.693147,1,0,0.00,42.86,-9.000000,-0.900000,0,0,42.86,-0.900000,0.693147,1,0,0.00,42.86,-9.000000,-0.900000,0,0,42.86,-0.900000,0.693147,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,2,1,50.00,50.00,-2.000000,-0.200000,0,0,50.00,-0.200000,1.098612,0,0,50.00,50.00,-2.000000,-0.200000,0,0,1,0,0.00,42.86,-9.000000,-0.900000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,1,1,100.00,57.14,5.000000,0.500000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0,0,0,50.00,50.00,-2.000000,-0.200000,0,0
Spirit,Nuke,1,1,100.00,87.14,4.000000,0.400000,0,0,90.34,87.14,0.693147,0.400000,4.000000,0.000000,0.000000,0,0,50.00,85.00,4.000000,0.400000,0,0,85.00,0.400000,0.000000,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,1,1,100.00,87.14,4.000000,0.400000,0,0,87.14,0.400000,0.693147,0,0,50.00,85.00,4.000000,0.400000,0,0,1,1,100.00,87.14,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0,0,0,50.00,85.00,4.000000,0.400000,0,0
THUNDER dOWNUNDER,Ancient,4,2,50.00,50.00,1.250000,0.160526,1,2,51.28,50.00,1.609438,0.160526,1.250000,0.250000,0.500000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,0,0,50.00,50.00,1.250000,0.160526,0,0,50.00,0.160526,0.000000,4,2,50.00,50.00,1.250000,0.160526,1,2,50.00,0.160526,1.609438,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,0,0,50.00,50.00,1.250000,0.160526,0,0,4,2,50.00,50.00,1.250000,0.160526,1,2
THUNDER dOWNUNDER,Anubis,2,2,100.00,88.75,5.500000,0.550000,0,0,93.15,88.75,1.098612,0.550000,5.500000,0.000000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,0,0,50.00,85.00,5.500000,0.550000,0,0,85.00,0.550000,0.000000,2,2,100.00,88.75,5.500000,0.550000,0,0,88.75,0.550000,1.098612,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,0,0,50.00,85.00,5.500000,0.550000,0,0,2,2,100.00,88.75,5.500000,0.550000,0,0
