dataset,match_id,slug,source_url,start_date,end_date,status,bo_type,tier,tier_rank,team1_id,team1,team1_rank_bo3,team1_vrs_rank,team1_vrs_points,team2_id,team2,team2_rank_bo3,team2_vrs_rank,team2_vrs_points,winner_team_id,winner,team1_score,team2_score,tournament_id,tournament,tournament_slug,veto_sequence,veto_source_note
blast_austin_major_2025,89084,spirit-vs-natus-vincere-13-06-2025,https://bo3.gg/matches/spirit-vs-natus-vincere-13-06-2025,2025-06-13T16:35:00.000+00:00,2025-06-13T18:35:33.046+00:00,finished,3,s,1,654,Spirit,5,,,787,Natus Vincere,2,,,654,Spirit,2,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Spirit remove Inferno | Natus Vincere remove Dust2 | Spirit pick Anubis | Natus Vincere pick Train | Natus Vincere remove Ancient | Spirit remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89083,furia-vs-virtus-pro-13-06-2025,https://bo3.gg/matches/furia-vs-virtus-pro-13-06-2025,2025-06-13T16:56:47.000+00:00,2025-06-13T18:29:49.000+00:00,finished,3,s,1,648,FURIA,10,,,720,Virtus.pro,None,,,648,FURIA,2,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Virtus.pro remove Nuke | FURIA remove Ancient | Virtus.pro pick Mirage | FURIA pick Train | FURIA remove Inferno | Virtus.pro remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89085,mousesports-vs-liquid-13-06-2025,https://bo3.gg/matches/mousesports-vs-liquid-13-06-2025,2025-06-13T18:40:00.000+00:00,2025-06-13T22:19:52.771+00:00,finished,3,s,1,765,MOUZ,11,,,790,Liquid,47,,,765,MOUZ,2,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Liquid remove Train | MOUZ remove Anubis | Liquid pick Dust2 | MOUZ pick Nuke | MOUZ remove Inferno | Liquid remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89086,pain-gaming-vs-nemiga-13-06-2025,https://bo3.gg/matches/pain-gaming-vs-nemiga-13-06-2025,2025-06-13T18:41:36.000+00:00,2025-06-13T21:34:24.488+00:00,finished,3,s,1,637,paiN,17,,,655,Nemiga,35,,,637,paiN,2,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Nemiga remove Nuke | paiN remove Train | Nemiga pick Ancient | paiN pick Anubis | paiN remove Inferno | Nemiga remove Mirage | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89087,3dmax-vs-pain-gaming-14-06-2025,https://bo3.gg/matches/3dmax-vs-pain-gaming-14-06-2025,2025-06-14T15:00:00.000+00:00,2025-06-14T17:24:18.840+00:00,finished,3,s,1,696,3DMAX,15,,,637,paiN,17,,,637,paiN,0,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,3DMAX remove Mirage | paiN remove Train | 3DMAX pick Inferno | paiN pick Nuke | paiN remove Anubis | 3DMAX remove Dust2 | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89088,legacy-br-vs-lynn-vision-14-06-2025,https://bo3.gg/matches/legacy-br-vs-lynn-vision-14-06-2025,2025-06-14T15:00:00.000+00:00,2025-06-14T17:15:56.142+00:00,finished,3,s,1,8118,Legacy,14,,,476,Lynn Vision,49,,,8118,Legacy,2,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Lynn Vision remove Mirage | Legacy remove Train | Lynn Vision pick Dust2 | Legacy pick Inferno | Legacy remove Anubis | Lynn Vision remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89089,aurora-gaming-vs-mousesports-14-06-2025,https://bo3.gg/matches/aurora-gaming-vs-mousesports-14-06-2025,2025-06-14T17:25:00.000+00:00,2025-06-14T20:34:39.888+00:00,finished,3,s,1,3598,Aurora,9,,,765,MOUZ,11,,,765,MOUZ,1,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,MOUZ remove Anubis | Aurora remove Ancient | MOUZ pick Train | Aurora pick Inferno | Aurora remove Nuke | MOUZ remove Dust2 | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89090,the-mongolz-vs-faze-14-06-2025,https://bo3.gg/matches/the-mongolz-vs-faze-14-06-2025,2025-06-14T17:33:47.000+00:00,2025-06-14T19:19:21.582+00:00,finished,3,s,1,736,The MongolZ,7,,,791,FaZe,22,,,791,FaZe,0,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,The MongolZ remove Train | FaZe remove Inferno | The MongolZ pick Ancient | FaZe pick Anubis | FaZe remove Mirage | The MongolZ remove Dust2 | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89092,natus-vincere-vs-g2-14-06-2025,https://bo3.gg/matches/natus-vincere-vs-g2-14-06-2025,2025-06-14T19:27:56.000+00:00,2025-06-14T23:09:10.600+00:00,finished,3,s,1,787,Natus Vincere,2,,,793,G2,12,,,787,Natus Vincere,2,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Natus Vincere remove Dust2 | G2 remove Train | Natus Vincere pick Mirage | G2 pick Anubis | G2 remove Nuke | Natus Vincere remove Ancient | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89091,virtus-pro-vs-vitality-14-06-2025,https://bo3.gg/matches/virtus-pro-vs-vitality-14-06-2025,2025-06-14T20:45:00.000+00:00,2025-06-14T22:25:23.787+00:00,finished,3,s,1,720,Virtus.pro,None,,,667,Vitality,1,,,667,Vitality,0,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Vitality remove Ancient | Virtus.pro remove Nuke | Vitality pick Train | Virtus.pro pick Dust2 | Virtus.pro remove Anubis | Vitality remove Mirage | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89093,legacy-br-vs-mousesports-15-06-2025,https://bo3.gg/matches/legacy-br-vs-mousesports-15-06-2025,2025-06-15T15:00:00.000+00:00,2025-06-15T17:48:13.808+00:00,finished,3,s,1,8118,Legacy,14,,,765,MOUZ,11,,,765,MOUZ,1,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,MOUZ remove Anubis | Legacy remove Train | MOUZ pick Ancient | Legacy pick Inferno | Legacy remove Dust2 | MOUZ remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89094,the-mongolz-vs-g2-15-06-2025,https://bo3.gg/matches/the-mongolz-vs-g2-15-06-2025,2025-06-15T18:10:00.000+00:00,2025-06-15T21:18:08.668+00:00,finished,3,s,1,736,The MongolZ,7,,,793,G2,12,,,736,The MongolZ,2,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,The MongolZ remove Anubis | G2 remove Mirage | The MongolZ pick Ancient | G2 pick Dust2 | G2 remove Nuke | The MongolZ remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89095,virtus-pro-vs-pain-gaming-15-06-2025,https://bo3.gg/matches/virtus-pro-vs-pain-gaming-15-06-2025,2025-06-15T21:40:00.000+00:00,2025-06-16T00:59:43.366+00:00,finished,3,s,1,720,Virtus.pro,None,,,637,paiN,17,,,637,paiN,1,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,paiN remove Train | Virtus.pro remove Nuke | paiN pick Mirage | Virtus.pro pick Inferno | Virtus.pro remove Ancient | paiN remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89097,spirit-vs-mousesports-19-06-2025,https://bo3.gg/matches/spirit-vs-mousesports-19-06-2025,2025-06-19T19:00:00.000+00:00,2025-06-20T02:20:44.993+00:00,finished,3,s,1,654,Spirit,5,,,765,MOUZ,11,,,765,MOUZ,1,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,MOUZ remove Anubis | Spirit remove Inferno | MOUZ pick Mirage | Spirit pick Dust2 | Spirit remove Train | MOUZ remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89096,furia-vs-pain-gaming-20-06-2025,https://bo3.gg/matches/furia-vs-pain-gaming-20-06-2025,2025-06-20T00:20:00.000+00:00,2025-06-20T03:43:54.221+00:00,finished,3,s,1,648,FURIA,10,,,637,paiN,17,,,637,paiN,1,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,paiN remove Train | FURIA remove Ancient | paiN pick Nuke | FURIA pick Anubis | FURIA remove Mirage | paiN remove Dust2 | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89099,natus-vincere-vs-vitality-20-06-2025,https://bo3.gg/matches/natus-vincere-vs-vitality-20-06-2025,2025-06-20T18:10:00.000+00:00,2025-06-20T20:15:00.000+00:00,finished,3,s,1,787,Natus Vincere,2,,,667,Vitality,1,,,667,Vitality,0,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Natus Vincere remove Dust2 | Vitality remove Ancient | Natus Vincere pick Mirage | Vitality pick Nuke | Vitality remove Train | Natus Vincere remove Anubis | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89098,faze-vs-the-mongolz-20-06-2025,https://bo3.gg/matches/faze-vs-the-mongolz-20-06-2025,2025-06-20T21:15:00.000+00:00,2025-06-20T23:25:08.000+00:00,finished,3,s,1,791,FaZe,22,,,736,The MongolZ,7,,,736,The MongolZ,0,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,The MongolZ remove Train | FaZe remove Inferno | The MongolZ pick Mirage | FaZe pick Anubis | FaZe remove Nuke | The MongolZ remove Dust2 | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89101,mousesports-vs-vitality-21-06-2025,https://bo3.gg/matches/mousesports-vs-vitality-21-06-2025,2025-06-21T18:00:00.000+00:00,2025-06-21T20:51:59.173+00:00,finished,3,s,1,667,Vitality,1,,,765,MOUZ,11,,,667,Vitality,2,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,MOUZ remove Anubis | Vitality remove Ancient | MOUZ pick Mirage | Vitality pick Inferno | Vitality remove Nuke | MOUZ remove Dust2 | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89100,the-mongolz-vs-pain-gaming-21-06-2025,https://bo3.gg/matches/the-mongolz-vs-pain-gaming-21-06-2025,2025-06-21T21:50:00.000+00:00,2025-06-21T23:32:57.652+00:00,finished,3,s,1,736,The MongolZ,7,,,637,paiN,17,,,736,The MongolZ,2,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,The MongolZ remove Train | paiN remove Ancient | The MongolZ pick Mirage | paiN pick Anubis | The MongolZ remove Inferno | paiN remove Dust2 | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89102,vitality-vs-the-mongolz-22-06-2025,https://bo3.gg/matches/vitality-vs-the-mongolz-22-06-2025,2025-06-22T19:30:00.000+00:00,2025-06-22T22:18:12.331+00:00,finished,3,s,1,736,The MongolZ,7,,,667,Vitality,1,,,667,Vitality,1,2,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,The MongolZ remove Train | Vitality remove Ancient | The MongolZ pick Mirage | Vitality pick Dust2 | Vitality remove Anubis | The MongolZ remove Nuke | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,103899,imperial-vs-rare-atom-24-11-2025,https://bo3.gg/matches/imperial-vs-rare-atom-24-11-2025,2025-11-24T12:00:00.000+00:00,2025-11-24T12:55:12.841+00:00,finished,1,s,1,1430,Imperial,54,,,2506,Rare Atom,96,,,1430,Imperial,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Rare Atom remove Nuke | Rare Atom remove Overpass | Imperial remove Ancient | Imperial remove Mirage | Imperial remove Inferno | Rare Atom remove Train | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,103902,b8-vs-m80-cs-go-24-11-2025,https://bo3.gg/matches/b8-vs-m80-cs-go-24-11-2025,2025-11-24T12:00:00.000+00:00,2025-11-24T12:55:10.472+00:00,finished,1,s,1,1539,B8,16,,,7430,M80,24,,,7430,M80,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,B8 remove Nuke | B8 remove Train | M80 remove Inferno | M80 remove Overpass | M80 remove Dust2 | B8 remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,103906,legacy-br-vs-flyquest-24-11-2025,https://bo3.gg/matches/legacy-br-vs-flyquest-24-11-2025,2025-11-24T13:10:00.000+00:00,2025-11-24T14:00:07.187+00:00,finished,1,s,1,8118,Legacy,14,,,10398,FlyQuest,74,,,10398,FlyQuest,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,FlyQuest remove Ancient | FlyQuest remove Nuke | Legacy remove Inferno | Legacy remove Mirage | Legacy remove Dust2 | FlyQuest remove Overpass | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,103903,parivision-vs-the-huns-esports-24-11-2025,https://bo3.gg/matches/parivision-vs-the-huns-esports-24-11-2025,2025-11-24T13:20:00.000+00:00,2025-11-24T14:04:06.698+00:00,finished,1,s,1,8171,PARIVISION,8,,,9127,The Huns,84,,,8171,PARIVISION,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,The Huns remove Train | The Huns remove Overpass | PARIVISION remove Nuke | PARIVISION remove Ancient | PARIVISION remove Inferno | The Huns remove Dust2 | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,103901,nip-vs-nrg-24-11-2025,https://bo3.gg/matches/nip-vs-nrg-24-11-2025,2025-11-24T14:15:00.000+00:00,2025-11-24T15:02:46.156+00:00,finished,1,s,1,785,Ninjas in Pyjamas,26,,,751,NRG,31,,,751,NRG,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,NRG remove Ancient | NRG remove Nuke | Ninjas in Pyjamas remove Inferno | Ninjas in Pyjamas remove Mirage | Ninjas in Pyjamas remove Dust2 | NRG remove Train | Overpass left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,103900,gamerlegion-vs-fluxo-24-11-2025,https://bo3.gg/matches/gamerlegion-vs-fluxo-24-11-2025,2025-11-24T14:20:00.000+00:00,2025-11-24T15:11:41.164+00:00,finished,1,s,1,594,GamerLegion,13,,,3661,Fluxo,68,,,3661,Fluxo,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Fluxo remove Dust2 | Fluxo remove Overpass | GamerLegion remove Mirage | GamerLegion remove Train | GamerLegion remove Inferno | Fluxo remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,103904,faze-vs-lynn-vision-24-11-2025,https://bo3.gg/matches/faze-vs-lynn-vision-24-11-2025,2025-11-24T15:20:00.000+00:00,2025-11-24T17:54:25.381+00:00,finished,1,s,1,791,FaZe,22,,,476,Lynn Vision,49,,,791,FaZe,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Lynn Vision remove Mirage | Lynn Vision remove Ancient | FaZe remove Train | FaZe remove Dust2 | FaZe remove Inferno | Lynn Vision remove Overpass | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,103905,fnatic-vs-red-canids-cs-go-24-11-2025,https://bo3.gg/matches/fnatic-vs-red-canids-cs-go-24-11-2025,2025-11-24T17:10:00.000+00:00,2025-11-24T18:22:26.419+00:00,finished,1,s,1,786,fnatic,81,,,554,RED Canids,67,,,786,fnatic,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,RED Canids remove Dust2 | RED Canids remove Train | fnatic remove Nuke | fnatic remove Overpass | fnatic remove Mirage | RED Canids remove Inferno | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104301,legacy-br-vs-rare-atom-24-11-2025,https://bo3.gg/matches/legacy-br-vs-rare-atom-24-11-2025,2025-11-24T19:00:00.000+00:00,2025-11-24T19:42:58.022+00:00,finished,1,s,1,8118,Legacy,14,,,2506,Rare Atom,96,,,8118,Legacy,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Rare Atom remove Nuke | Rare Atom remove Train | Legacy remove Inferno | Legacy remove Mirage | Legacy remove Ancient | Rare Atom remove Overpass | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104300,imperial-vs-flyquest-24-11-2025,https://bo3.gg/matches/imperial-vs-flyquest-24-11-2025,2025-11-24T19:20:00.000+00:00,2025-11-24T20:20:41.508+00:00,finished,1,s,1,1430,Imperial,54,,,10398,FlyQuest,74,,,10398,FlyQuest,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,FlyQuest remove Overpass | FlyQuest remove Nuke | Imperial remove Mirage | Imperial remove Ancient | Imperial remove Dust2 | FlyQuest remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104303,b8-vs-the-huns-esports-24-11-2025,https://bo3.gg/matches/b8-vs-the-huns-esports-24-11-2025,2025-11-24T20:00:00.000+00:00,2025-11-24T20:53:40.740+00:00,finished,1,s,1,1539,B8,16,,,9127,The Huns,84,,,1539,B8,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,The Huns remove Train | The Huns remove Overpass | B8 remove Dust2 | B8 remove Nuke | B8 remove Inferno | The Huns remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104302,parivision-vs-m80-cs-go-24-11-2025,https://bo3.gg/matches/parivision-vs-m80-cs-go-24-11-2025,2025-11-24T20:40:00.000+00:00,2025-11-24T22:11:37.464+00:00,finished,1,s,1,8171,PARIVISION,8,,,7430,M80,24,,,7430,M80,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,M80 remove Dust2 | M80 remove Overpass | PARIVISION remove Nuke | PARIVISION remove Train | PARIVISION remove Inferno | M80 remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104304,gamerlegion-vs-red-canids-cs-go-24-11-2025,https://bo3.gg/matches/gamerlegion-vs-red-canids-cs-go-24-11-2025,2025-11-24T21:10:26.000+00:00,2025-11-24T21:54:19.000+00:00,finished,1,s,1,594,GamerLegion,13,,,554,RED Canids,67,,,554,RED Canids,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,RED Canids remove Dust2 | RED Canids remove Overpass | GamerLegion remove Mirage | GamerLegion remove Nuke | GamerLegion remove Inferno | RED Canids remove Ancient | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104306,nip-vs-lynn-vision-24-11-2025,https://bo3.gg/matches/nip-vs-lynn-vision-24-11-2025,2025-11-24T22:15:00.000+00:00,2025-11-24T22:43:10.519+00:00,finished,1,s,1,785,Ninjas in Pyjamas,26,,,476,Lynn Vision,49,,,785,Ninjas in Pyjamas,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Lynn Vision remove Nuke | Lynn Vision remove Mirage | Ninjas in Pyjamas remove Dust2 | Ninjas in Pyjamas remove Inferno | Ninjas in Pyjamas remove Ancient | Lynn Vision remove Overpass | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104305,fnatic-vs-fluxo-24-11-2025,https://bo3.gg/matches/fnatic-vs-fluxo-24-11-2025,2025-11-24T22:28:27.000+00:00,2025-11-24T23:15:30.253+00:00,finished,1,s,1,786,fnatic,81,,,3661,Fluxo,68,,,3661,Fluxo,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Fluxo remove Dust2 | Fluxo remove Ancient | fnatic remove Nuke | fnatic remove Overpass | fnatic remove Inferno | Fluxo remove Mirage | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104307,faze-vs-nrg-24-11-2025,https://bo3.gg/matches/faze-vs-nrg-24-11-2025,2025-11-24T23:30:00.000+00:00,2025-11-25T00:17:34.726+00:00,finished,1,s,1,791,FaZe,22,,,751,NRG,31,,,751,NRG,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,NRG remove Ancient | NRG remove Mirage | FaZe remove Train | FaZe remove Overpass | FaZe remove Inferno | NRG remove Nuke | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104309,b8-vs-parivision-25-11-2025,https://bo3.gg/matches/b8-vs-parivision-25-11-2025,2025-11-25T14:00:00.000+00:00,2025-11-25T14:56:48.094+00:00,finished,1,s,1,1539,B8,16,,,8171,PARIVISION,8,,,1539,B8,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,PARIVISION remove Nuke | PARIVISION remove Ancient | B8 remove Dust2 | B8 remove Train | B8 remove Overpass | PARIVISION remove Mirage | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104308,legacy-br-vs-red-canids-cs-go-25-11-2025,https://bo3.gg/matches/legacy-br-vs-red-canids-cs-go-25-11-2025,2025-11-25T14:05:00.000+00:00,2025-11-25T14:54:51.082+00:00,finished,1,s,1,8118,Legacy,14,,,554,RED Canids,67,,,8118,Legacy,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,RED Canids remove Dust2 | RED Canids remove Inferno | Legacy remove Mirage | Legacy remove Train | Legacy remove Ancient | RED Canids remove Overpass | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104310,fnatic-vs-imperial-25-11-2025,https://bo3.gg/matches/fnatic-vs-imperial-25-11-2025,2025-11-25T15:13:49.000+00:00,2025-11-25T15:49:01.441+00:00,finished,1,s,1,786,fnatic,81,,,1430,Imperial,54,,,786,fnatic,1,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Imperial remove Ancient | Imperial remove Inferno | fnatic remove Nuke | fnatic remove Overpass | fnatic remove Dust2 | Imperial remove Mirage | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104311,faze-vs-nip-25-11-2025,https://bo3.gg/matches/faze-vs-nip-25-11-2025,2025-11-25T15:14:04.000+00:00,2025-11-25T16:03:50.515+00:00,finished,1,s,1,791,FaZe,22,,,785,Ninjas in Pyjamas,26,,,785,Ninjas in Pyjamas,0,1,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Ninjas in Pyjamas remove Mirage | Ninjas in Pyjamas remove Dust2 | FaZe remove Train | FaZe remove Ancient | FaZe remove Nuke | Ninjas in Pyjamas remove Inferno | Overpass left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104313,gamerlegion-vs-rare-atom-25-11-2025,https://bo3.gg/matches/gamerlegion-vs-rare-atom-25-11-2025,2025-11-25T16:10:00.000+00:00,2025-11-25T18:14:25.554+00:00,finished,3,s,1,594,GamerLegion,13,,,2506,Rare Atom,96,,,594,GamerLegion,2,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Rare Atom remove Nuke | GamerLegion remove Mirage | Rare Atom pick Inferno | GamerLegion pick Overpass | GamerLegion remove Train | Rare Atom remove Dust2 | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104312,flyquest-vs-fluxo-25-11-2025,https://bo3.gg/matches/flyquest-vs-fluxo-25-11-2025,2025-11-25T16:25:00.000+00:00,2025-11-25T17:49:15.926+00:00,finished,3,s,1,10398,FlyQuest,74,,,3661,Fluxo,68,,,10398,FlyQuest,2,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Fluxo remove Dust2 | FlyQuest remove Nuke | Fluxo pick Overpass | FlyQuest pick Inferno | FlyQuest remove Mirage | Fluxo remove Ancient | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104314,m80-cs-go-vs-nrg-25-11-2025,https://bo3.gg/matches/m80-cs-go-vs-nrg-25-11-2025,2025-11-25T18:05:00.000+00:00,2025-11-25T20:14:00.311+00:00,finished,3,s,1,7430,M80,24,,,751,NRG,31,,,7430,M80,2,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,NRG remove Ancient | M80 remove Nuke | NRG pick Dust2 | M80 pick Mirage | M80 remove Overpass | NRG remove Inferno | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104315,the-huns-esports-vs-lynn-vision-25-11-2025,https://bo3.gg/matches/the-huns-esports-vs-lynn-vision-25-11-2025,2025-11-25T18:38:02.000+00:00,2025-11-25T20:42:09.784+00:00,finished,3,s,1,9127,The Huns,84,,,476,Lynn Vision,49,,,9127,The Huns,2,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,The Huns remove Train | Lynn Vision remove Mirage | The Huns pick Ancient | Lynn Vision pick Dust2 | Lynn Vision remove Inferno | The Huns remove Overpass | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104316,fluxo-vs-nip-26-11-2025,https://bo3.gg/matches/fluxo-vs-nip-26-11-2025,2025-11-26T14:00:00.000+00:00,2025-11-26T15:38:41.822+00:00,finished,3,s,1,3661,Fluxo,68,,,785,Ninjas in Pyjamas,26,,,785,Ninjas in Pyjamas,0,2,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Ninjas in Pyjamas remove Mirage | Fluxo remove Dust2 | Ninjas in Pyjamas pick Nuke | Fluxo pick Train | Fluxo remove Ancient | Ninjas in Pyjamas remove Inferno | Overpass left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
starladder_budapest_major_2025,104317,b8-vs-legacy-br-26-11-2025,https://bo3.gg/matches/b8-vs-legacy-br-26-11-2025,2025-11-26T14:05:00.000+00:00,2025-11-26T15:57:12.375+00:00,finished,3,s,1,1539,B8,16,,,8118,Legacy,14,,,1539,B8,2,0,4473,StarLadder Budapest Major 2025 Stage 1,starladder-budapest-major-2025-stage-1,Legacy remove Train | B8 remove Nuke | Legacy pick Dust2 | B8 pick Mirage | B8 remove Inferno | Legacy remove Overpass | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
